t_s,ch,vbus_V,current_A,power_W
3555.498734,0,5.999805,-0.0002500,-0.0015000
3555.499793,0,5.997266,0.0000400,0.0002399
3555.500908,0,5.998438,0.0001460,0.0008758
3555.501966,0,5.998047,-0.0002920,-0.0017514
3555.503023,0,5.999023,0.0000200,0.0001200
3555.504139,0,5.998438,0.0001860,0.0011157
3555.505196,0,5.999609,0.0001860,0.0011159
3555.506312,0,5.997656,-0.0002080,-0.0012475
3555.507370,0,5.998828,0.0000820,0.0004919
3555.508427,0,5.999023,-0.0000400,-0.0002400
3555.509543,0,5.999219,-0.0003960,-0.0023757
3555.510601,0,6.001367,-0.0000620,-0.0003721
3555.511659,0,5.997461,-0.0001660,-0.0009956
3555.514638,0,5.995508,-0.0003120,-0.0018706
3555.516402,0,5.999023,-0.0003320,-0.0019917
3555.518163,0,5.995898,0.0000000,0.0000000
3555.519923,0,5.998828,-0.0001660,-0.0009958
3555.521681,0,5.998828,0.0002080,0.0012478
3555.523438,0,6.000391,-0.0003320,-0.0019921
3555.525196,0,5.998242,0.0000000,0.0000000
3555.526953,0,5.998438,-0.0000200,-0.0001200
3555.527896,0,5.998242,0.0001460,0.0008757
3555.528954,0,5.999805,0.0001660,0.0009960
3555.530071,0,5.996484,0.0000000,0.0000000
3555.531128,0,5.998633,-0.0000820,-0.0004919
3555.532186,0,6.000391,0.0003540,0.0021241
3555.533302,0,5.997266,0.0000000,0.0000000
3555.534359,0,5.996875,-0.0001860,-0.0011154
3555.535417,0,5.997852,-0.0002080,-0.0012476
3555.536533,0,5.999023,-0.0001460,-0.0008759
3555.537590,0,6.000977,0.0000620,0.0003721
3555.538706,0,5.999219,0.0000820,0.0004919
3555.539765,0,5.997852,-0.0002700,-0.0016194
3555.540822,0,5.998242,0.0000200,0.0001200
3555.541937,0,6.001563,-0.0002700,-0.0016204
3555.542995,0,5.997852,0.0001860,0.0011156
3555.544053,0,5.998242,0.0000820,0.0004919
3555.545168,0,6.000781,0.0006040,0.0036245
3555.546226,0,5.999805,0.0001240,0.0007440
3555.547341,0,6.000781,-0.0000620,-0.0003720
3555.548399,0,5.997070,0.0001860,0.0011155
3555.549459,0,5.997070,0.0001460,0.0008756
3555.550575,0,5.998633,-0.0000820,-0.0004919
3555.551633,0,5.998633,0.0004160,0.0024954
3555.552748,0,5.995508,0.0000400,0.0002398
3555.553806,0,6.000586,0.0001860,0.0011161
3555.554864,0,5.999414,-0.0001660,-0.0009959
3555.555979,0,6.000586,-0.0002280,-0.0013681
3555.557037,0,6.000000,0.0000400,0.0002400
3555.558095,0,5.999219,-0.0003320,-0.0019917
3555.559211,0,6.003320,0.0001860,0.0011166
3555.560270,0,5.999219,-0.0000620,-0.0003720
3555.561385,0,5.997070,0.0002280,0.0013673
3555.562443,0,5.999805,-0.0003740,-0.0022439
3555.563501,0,6.000781,-0.0004160,-0.0024963
3555.564616,0,6.000195,-0.0003960,-0.0023761
3555.565674,0,5.998242,-0.0000200,-0.0001200
3555.566732,0,6.000000,-0.0001860,-0.0011160
3555.567847,0,6.001953,-0.0000620,-0.0003721
3555.568905,0,6.002539,0.0000820,0.0004922
3555.570021,0,5.995703,0.0000200,0.0001199
3555.571079,0,6.001758,0.0000200,0.0001200
3555.572137,0,5.998633,-0.0000400,-0.0002399
3555.573252,0,6.001367,-0.0000200,-0.0001200
3555.574310,0,5.998242,0.0001240,0.0007438
3555.575425,0,6.000781,-0.0006880,-0.0041285
3555.576483,0,5.998633,0.0004580,0.0027474
3555.577541,0,6.000977,-0.0003320,-0.0019923
3555.578656,0,5.993750,-0.0001240,-0.0007432
3555.579717,0,6.001563,-0.0003320,-0.0019925
3555.580775,0,6.002344,0.0000400,0.0002401
3555.581890,0,5.997461,-0.0001040,-0.0006237
3555.582948,0,5.999023,-0.0000400,-0.0002400
3555.584063,0,5.997852,-0.0002280,-0.0013675
3555.585121,0,6.001172,-0.0001040,-0.0006241
3555.586179,0,5.995313,0.0000620,0.0003717
3555.587294,0,5.999609,0.0004160,0.0024958
3555.588352,0,6.000000,0.0002080,0.0012480
3555.589411,0,6.001563,-0.0003120,-0.0018725
3555.590527,0,5.997266,0.0000200,0.0001199
3555.591585,0,5.998047,-0.0000400,-0.0002399
3555.592700,0,5.998438,0.0001240,0.0007438
3555.593758,0,6.000000,0.0000200,0.0001200
3555.594816,0,5.997461,-0.0005200,-0.0031187
3555.595931,0,5.998633,0.0001240,0.0007438
3555.596989,0,5.997266,-0.0003120,-0.0018711
3555.598104,0,6.000000,-0.0000400,-0.0002400
3555.599162,0,5.999805,-0.0001040,-0.0006240
3555.600221,0,5.999219,-0.0002280,-0.0013678
3555.601336,0,5.996680,0.0001040,0.0006237
3555.602394,0,6.000000,-0.0000820,-0.0004920
3555.603451,0,5.997266,0.0001240,0.0007437
3555.604567,0,5.998633,-0.0000400,-0.0002399
3555.605624,0,5.998828,-0.0001460,-0.0008758
3555.606740,0,6.000781,0.0002080,0.0012482
3555.607798,0,6.000977,0.0001460,0.0008761
3555.608855,0,5.995703,-0.0002700,-0.0016188
3555.609974,0,5.996875,0.0000820,0.0004917
3555.611032,0,5.997070,-0.0003540,-0.0021230
3555.612090,0,5.998438,0.0000620,0.0003719
3555.613205,0,5.997656,0.0001660,0.0009956
3555.614263,0,5.997070,-0.0000620,-0.0003718
3555.615379,0,5.999023,0.0001660,0.0009958
3555.616436,0,6.001367,-0.0003540,-0.0021245
3555.617494,0,5.997070,-0.0001460,-0.0008756
3555.618610,0,5.998047,0.0000620,0.0003719
3555.619668,0,6.000000,-0.0003740,-0.0022440
3555.620727,0,6.000586,-0.0001040,-0.0006241
3555.621842,0,5.997266,-0.0000820,-0.0004918
3555.622900,0,5.997266,-0.0001240,-0.0007437
3555.624015,0,5.999219,-0.0002080,-0.0012478
3555.625073,0,5.996484,0.0001660,0.0009954
3555.626131,0,5.997461,-0.0000620,-0.0003718
3555.627246,0,5.997461,0.0001660,0.0009956
3555.628304,0,5.999609,0.0004380,0.0026278
3555.629419,0,5.999805,-0.0000620,-0.0003720
3555.630478,0,5.999609,-0.0002500,-0.0014999
3555.631536,0,6.000195,0.0002500,0.0015000
3555.632651,0,5.995508,-0.0001660,-0.0009953
3555.633709,0,5.999414,0.0000820,0.0004920
3555.634767,0,5.998828,0.0002700,0.0016197
3555.635882,0,5.999219,0.0000820,0.0004919
3555.636940,0,5.997070,0.0001660,0.0009955
3555.638055,0,6.000977,-0.0002920,-0.0017523
3555.639113,0,6.000391,0.0000620,0.0003720
3555.640173,0,5.995703,-0.0000820,-0.0004916
3555.641289,0,6.000000,-0.0001040,-0.0006240
3555.642347,0,6.001172,0.0002700,0.0016203
3555.643405,0,5.997656,-0.0000820,-0.0004918
3555.644520,0,5.996094,-0.0000820,-0.0004917
3555.645578,0,6.001172,-0.0000200,-0.0001200
3555.646693,0,6.000000,-0.0005000,-0.0030000
3555.647751,0,5.998438,0.0003320,0.0019915
3555.648809,0,6.000781,-0.0001660,-0.0009961
3555.649926,0,6.000391,-0.0003740,-0.0022441
3555.650985,0,5.999414,0.0001860,0.0011159
3555.652043,0,5.996680,-0.0002080,-0.0012473
3555.653158,0,5.996680,-0.0003540,-0.0021228
3555.654216,0,5.997656,0.0000400,0.0002399
3555.655331,0,5.998633,-0.0003120,-0.0018716
3555.656389,0,5.997266,0.0001240,0.0007437
3555.657447,0,5.997266,0.0000200,0.0001199
3555.658562,0,6.000000,-0.0000200,-0.0001200
3555.659620,0,5.999805,0.0002080,0.0012480
3555.660736,0,5.995117,0.0001860,0.0011151
3555.661794,0,6.001172,-0.0001460,-0.0008762
3555.662852,0,5.999414,-0.0002700,-0.0016198
3555.663967,0,6.000195,-0.0001460,-0.0008760
3555.665025,0,5.995313,0.0000620,0.0003717
3555.666083,0,5.999023,-0.0003740,-0.0022436
3555.667198,0,5.998438,-0.0000200,-0.0001200
3555.668256,0,5.994922,-0.0000620,-0.0003717
3555.669371,0,5.997656,-0.0000200,-0.0001200
3555.670429,0,6.000977,0.0002080,0.0012482
3555.671487,0,5.999414,-0.0004580,-0.0027477
3555.672602,0,6.000000,0.0001040,0.0006240
3555.673660,0,6.000000,-0.0001660,-0.0009960
3555.674776,0,6.000195,-0.0001040,-0.0006240
3555.675833,0,6.000391,-0.0001860,-0.0011161
3555.676891,0,5.997656,-0.0000200,-0.0001200
3555.678007,0,5.996875,-0.0001240,-0.0007436
3555.679064,0,5.996289,0.0000820,0.0004917
3555.680124,0,5.998438,-0.0000400,-0.0002399
3555.681240,0,5.997266,-0.0003960,-0.0023749
3555.682298,0,5.996680,-0.0002500,-0.0014992
3555.683413,0,5.999023,0.0002280,0.0013678
3555.684471,0,5.998828,-0.0004380,-0.0026275
3555.685529,0,5.999414,-0.0003960,-0.0023758
3555.686644,0,5.999023,0.0002920,0.0017517
3555.687702,0,6.000586,-0.0001240,-0.0007441
3555.688760,0,5.998633,0.0000200,0.0001200
3555.689876,0,5.998047,-0.0001860,-0.0011156
3555.690935,0,5.999023,0.0000200,0.0001200
3555.692050,0,6.000195,-0.0000620,-0.0003720
3555.693108,0,5.999219,0.0000200,0.0001200
3555.694166,0,5.999023,-0.0001660,-0.0009958
3555.695281,0,5.994141,-0.0000820,-0.0004915
3555.696339,0,5.997461,0.0000620,0.0003718
3555.697454,0,5.998047,0.0001040,0.0006238
3555.698512,0,5.999414,0.0000820,0.0004920
3555.699570,0,5.998633,-0.0002920,-0.0017516
3555.700685,0,6.002539,-0.0001040,-0.0006243
3555.701743,0,5.998438,-0.0003740,-0.0022434
3555.702801,0,6.001367,-0.0000820,-0.0004921
3555.703916,0,5.997461,0.0001460,0.0008756
3555.704974,0,5.997266,-0.0001040,-0.0006237
3555.706089,0,5.999414,0.0002280,0.0013679
3555.707147,0,6.001758,-0.0000820,-0.0004921
3555.708205,0,5.997656,-0.0000620,-0.0003719
3555.709320,0,5.997266,-0.0005620,-0.0033705
3555.710379,0,5.996680,0.0003540,0.0021228
3555.711438,0,5.999023,-0.0002080,-0.0012478
3555.712554,0,5.999219,-0.0000400,-0.0002400
3555.713612,0,5.995117,0.0002280,0.0013669
3555.714727,0,5.999414,0.0005000,0.0029997
3555.715785,0,6.000000,0.0001860,0.0011160
3555.716842,0,5.997070,-0.0002920,-0.0017511
3555.717958,0,5.998242,0.0000000,0.0000000
3555.719016,0,6.000391,-0.0002920,-0.0017521
3555.720132,0,6.000586,-0.0000620,-0.0003720
3555.721191,0,5.998828,0.0000620,0.0003719
3555.722249,0,5.997266,0.0000000,0.0000000
3555.723364,0,5.995117,0.0001240,0.0007434
3555.724422,0,6.000195,-0.0001240,-0.0007440
3555.725479,0,6.001953,0.0002080,0.0012484
3555.726595,0,5.999023,0.0000820,0.0004919
3555.727653,0,5.999805,-0.0000400,-0.0002400
3555.728768,0,5.996875,0.0000200,0.0001199
3555.729826,0,5.999414,-0.0001040,-0.0006239
3555.730885,0,5.995508,-0.0002920,-0.0017507
3555.732000,0,6.000391,-0.0001240,-0.0007440
3555.733058,0,5.997266,-0.0002500,-0.0014993
3555.734116,0,6.003125,0.0001040,0.0006243
3555.735231,0,5.994141,0.0002920,0.0017503
3555.736289,0,5.999805,-0.0004380,-0.0026279
3555.737404,0,5.998242,-0.0003740,-0.0022433
3555.738462,0,5.997656,-0.0001040,-0.0006238
3555.739520,0,5.995703,-0.0005000,-0.0029979
3555.740637,0,6.000195,0.0000620,0.0003720
3555.741696,0,5.999805,-0.0002080,-0.0012480
3555.742754,0,6.000391,0.0001460,0.0008761
3555.743869,0,5.996289,-0.0000200,-0.0001199
3555.744927,0,6.000195,0.0000400,0.0002400
3555.746042,0,6.002539,-0.0001040,-0.0006243
3555.747100,0,5.998633,-0.0003740,-0.0022435
3555.748158,0,5.995898,-0.0001240,-0.0007435
3555.749273,0,5.996484,-0.0002280,-0.0013672
3555.750333,0,5.997656,-0.0001040,-0.0006238
3555.751449,0,5.998633,-0.0001660,-0.0009958
3555.752506,0,6.001172,0.0000620,0.0003721
3555.753564,0,5.999219,0.0001040,0.0006239
3555.754679,0,5.999414,0.0002280,0.0013679
3555.755737,0,5.998828,-0.0002700,-0.0016197
3555.756795,0,5.998438,-0.0001460,-0.0008758
3555.757910,0,6.003320,0.0000820,0.0004923
3555.758968,0,6.001172,-0.0000820,-0.0004921
3555.760084,0,5.995898,0.0004780,0.0028660
3555.761142,0,5.996094,-0.0000620,-0.0003718
3555.762200,0,5.999023,-0.0001240,-0.0007439
3555.763315,0,5.999609,-0.0002280,-0.0013679
3555.764373,0,6.000000,-0.0000620,-0.0003720
3555.765431,0,6.000391,0.0001660,0.0009961
3555.766547,0,5.999805,0.0002920,0.0017519
3555.767604,0,5.995898,0.0001460,0.0008754
3555.768720,0,5.997266,0.0001660,0.0009955
3555.769777,0,5.995703,0.0000400,0.0002398
3555.770837,0,5.999609,-0.0002700,-0.0016199
3555.771953,0,5.997070,0.0000620,0.0003718
3555.773011,0,6.001367,-0.0002280,-0.0013683
3555.774127,0,5.998828,-0.0001240,-0.0007439
3555.775184,0,6.000586,-0.0001240,-0.0007441
3555.776242,0,6.000586,0.0004160,0.0024962
3555.777358,0,6.000391,-0.0001240,-0.0007440
3555.778415,0,6.000977,0.0000000,0.0000000
3555.779473,0,5.995898,0.0001460,0.0008754
3555.780590,0,6.000781,0.0000400,0.0002400
3555.781648,0,6.001758,0.0004380,0.0026288
3555.782764,0,5.995117,-0.0001040,-0.0006235
3555.783821,0,5.999609,-0.0001240,-0.0007440
3555.784879,0,5.999805,0.0002500,0.0015000
3555.785994,0,5.999805,0.0000820,0.0004920
3555.787052,0,6.001563,0.0001460,0.0008762
3555.788110,0,5.997461,-0.0001240,-0.0007437
3555.789225,0,5.997852,0.0001040,0.0006238
3555.790283,0,5.997656,-0.0002500,-0.0014994
3555.791399,0,5.998438,-0.0000820,-0.0004919
3555.792457,0,5.996875,-0.0000400,-0.0002399
3555.793515,0,6.000195,-0.0000820,-0.0004920
3555.794630,0,6.004297,-0.0002080,-0.0012489
3555.795688,0,5.996289,-0.0001460,-0.0008755
3555.796803,0,5.999219,-0.0002080,-0.0012478
3555.797861,0,6.000391,-0.0000620,-0.0003720
3555.798919,0,5.999805,0.0001460,0.0008760
3555.800034,0,5.998828,-0.0003120,-0.0018716
3555.801095,0,5.999219,0.0000400,0.0002400
3555.802211,0,5.997461,-0.0000820,-0.0004918
3555.803269,0,5.999609,0.0001040,0.0006240
3555.804326,0,5.999023,-0.0002080,-0.0012478
3555.805442,0,6.000391,-0.0002080,-0.0012481
3555.806499,0,6.002344,0.0001460,0.0008763
3555.807557,0,5.998438,0.0001240,0.0007438
3555.808673,0,5.997656,0.0001460,0.0008757
3555.809730,0,5.997852,-0.0000200,-0.0001200
3555.810849,0,6.002148,0.0001040,0.0006242
3555.811907,0,5.998047,0.0001040,0.0006238
3555.814657,0,5.994727,-0.0000200,-0.0001199
3555.816421,0,5.997461,0.0000620,0.0003718
3555.818180,0,5.998633,-0.0000620,-0.0003719
3555.819937,0,5.998633,0.0000000,0.0000000
3555.821695,0,5.999414,-0.0003540,-0.0021238
3555.823453,0,5.997266,-0.0002700,-0.0016193
3555.825211,0,6.002148,-0.0000620,-0.0003721
3555.826968,0,5.997461,-0.0003740,-0.0022431
3555.827162,0,5.997461,-0.0003740,-0.0022431
3555.828105,0,5.997266,0.0000620,0.0003718
3555.829163,0,6.003125,0.0000620,0.0003722
3555.830278,0,5.996094,-0.0003120,-0.0018708
3555.831336,0,5.998047,0.0000620,0.0003719
3555.832394,0,6.000977,-0.0001660,-0.0009962
3555.833509,0,5.999805,-0.0001040,-0.0006240
3555.834567,0,5.999414,0.0002700,0.0016198
3555.835682,0,5.998047,-0.0005420,-0.0032509
3555.836740,0,6.000781,0.0000200,0.0001200
3555.837798,0,5.997266,-0.0004580,-0.0027467
3555.838913,0,5.998438,0.0001240,0.0007438
3555.839971,0,5.998438,0.0001860,0.0011157
3555.841088,0,5.996680,0.0000000,0.0000000
3555.842147,0,5.999414,0.0001460,0.0008759
3555.843205,0,5.996875,-0.0001660,-0.0009955
3555.844320,0,5.997852,-0.0002500,-0.0014995
3555.845377,0,5.998438,0.0015840,0.0095015
3555.846435,0,5.998828,-0.0003320,-0.0019916
3555.847551,0,5.998633,-0.0001460,-0.0008758
3555.848608,0,5.999805,-0.0004380,-0.0026279
3555.849724,0,6.002539,-0.0002080,-0.0012485
3555.850782,0,5.998242,0.0000620,0.0003719
3555.851841,0,5.999023,-0.0003120,-0.0018717
3555.852956,0,5.997852,-0.0001860,-0.0011156
3555.854014,0,6.000781,0.0002280,0.0013682
3555.855072,0,6.001172,-0.0001660,-0.0009962
3555.856187,0,5.995703,-0.0002280,-0.0013670
3555.857245,0,5.998438,-0.0002080,-0.0012477
3555.858360,0,5.999023,0.0000820,0.0004919
3555.859418,0,5.997266,0.0000400,0.0002399
3555.860476,0,5.996680,0.0002500,0.0014992
3555.861592,0,5.996875,-0.0001240,-0.0007436
3555.862650,0,5.998242,-0.0001660,-0.0009957
3555.863765,0,5.996094,-0.0002280,-0.0013671
3555.864823,0,5.997656,-0.0000620,-0.0003719
3555.865881,0,6.000195,-0.0005420,-0.0032521
3555.866996,0,5.998633,0.0000000,0.0000000
3555.868054,0,5.998047,-0.0002500,-0.0014995
3555.869112,0,5.999609,-0.0002280,-0.0013679
3555.870227,0,5.997070,-0.0002700,-0.0016192
3555.871287,0,5.999414,-0.0004160,-0.0024958
3555.872403,0,5.997461,0.0003120,0.0018712
3555.873461,0,5.998242,0.0001460,0.0008757
3555.874518,0,5.995898,0.0002280,0.0013671
3555.875634,0,5.997461,0.0000820,0.0004918
3555.876691,0,5.999219,-0.0002080,-0.0012478
3555.877807,0,6.001563,-0.0000200,-0.0001200
3555.878865,0,5.995508,-0.0002080,-0.0012471
3555.879922,0,5.995508,-0.0002920,-0.0017507
3555.881039,0,5.997656,0.0003740,0.0022431
3555.882097,0,5.995703,0.0000620,0.0003717
3555.883155,0,5.997070,0.0000000,0.0000000
3555.884270,0,6.000000,-0.0001040,-0.0006240
3555.885328,0,6.002734,-0.0002280,-0.0013686
3555.886444,0,5.997461,0.0000820,0.0004918
3555.887501,0,5.996680,0.0000620,0.0003718
3555.888559,0,6.002344,-0.0002920,-0.0017527
3555.889675,0,5.999609,-0.0000400,-0.0002400
3555.890732,0,5.998633,0.0001460,0.0008758
3555.891790,0,5.997070,-0.0003540,-0.0021230
3555.892905,0,5.995117,0.0001860,0.0011151
3555.893963,0,5.999414,-0.0004580,-0.0027477
3555.895079,0,5.998828,0.0000400,0.0002400
3555.896136,0,5.997852,-0.0001040,-0.0006238
3555.897194,0,5.999219,0.0000620,0.0003720
3555.898310,0,6.001367,-0.0002920,-0.0017524
3555.899367,0,5.998438,-0.0005620,-0.0033711
3555.900483,0,5.996289,0.0002080,0.0012472
3555.901543,0,5.997852,-0.0002920,-0.0017514
3555.902602,0,5.999219,0.0000620,0.0003720
3555.903717,0,6.000195,0.0001460,0.0008760
3555.904775,0,5.993750,0.0000820,0.0004915
3555.905833,0,6.002539,-0.0001460,-0.0008764
3555.906948,0,5.998438,0.0000400,0.0002399
3555.908006,0,5.996680,-0.0001040,-0.0006237
3555.909121,0,5.995898,0.0000400,0.0002398
3555.910179,0,5.996875,0.0000820,0.0004917
3555.911238,0,5.997461,-0.0001040,-0.0006237
3555.912354,0,6.000781,0.0000000,0.0000000
3555.913412,0,5.999609,0.0000620,0.0003720
3555.914470,0,5.999023,0.0004160,0.0024956
3555.915585,0,5.999414,-0.0001240,-0.0007439
3555.916643,0,6.000977,0.0001460,0.0008761
3555.917758,0,5.999414,-0.0002700,-0.0016198
3555.918816,0,5.996680,-0.0000820,-0.0004917
3555.919874,0,5.997461,0.0002280,0.0013674
3555.920989,0,5.994922,-0.0000620,-0.0003717
3555.922048,0,5.996094,0.0000000,0.0000000
3555.923105,0,5.997656,0.0002920,0.0017513
3555.924221,0,5.997070,-0.0001660,-0.0009955
3555.925279,0,6.000391,0.0000400,0.0002400
3555.926394,0,5.997656,-0.0000400,-0.0002399
3555.927452,0,5.999609,0.0002920,0.0017519
3555.928510,0,5.999414,-0.0005840,-0.0035037
3555.929625,0,6.000000,-0.0002080,-0.0012480
3555.930683,0,5.998828,0.0003960,0.0023755
3555.931801,0,5.998438,-0.0003540,-0.0021234
3555.932860,0,6.003711,-0.0000200,-0.0001201
3555.933917,0,5.998047,0.0000400,0.0002399
3555.935033,0,5.998242,-0.0000400,-0.0002399
3555.936090,0,5.997461,0.0004160,0.0024949
3555.937148,0,5.999609,0.0000820,0.0004920
3555.938263,0,5.998438,-0.0003320,-0.0019915
3555.939321,0,5.999023,0.0001460,0.0008759
3555.940437,0,5.998633,-0.0004780,-0.0028673
3555.941495,0,5.998828,-0.0000400,-0.0002400
3555.942554,0,5.999609,0.0000400,0.0002400
3555.943669,0,5.997656,-0.0003540,-0.0021232
3555.944727,0,6.002148,0.0000620,0.0003721
3555.945785,0,5.996484,-0.0002500,-0.0014991
3555.946900,0,5.998438,-0.0001460,-0.0008758
3555.947958,0,5.999609,-0.0001460,-0.0008759
3555.949073,0,6.000000,-0.0001460,-0.0008760
3555.950131,0,5.996680,-0.0002920,-0.0017510
3555.951189,0,5.998438,-0.0001660,-0.0009957
3555.952305,0,5.997656,-0.0001240,-0.0007437
3555.953363,0,5.998047,0.0002080,0.0012476
3555.954478,0,5.996875,-0.0003120,-0.0018710
3555.955536,0,5.999805,0.0003540,0.0021239
3555.956594,0,5.996680,-0.0001660,-0.0009954
3555.957710,0,5.998438,0.0000400,0.0002399
3555.958767,0,5.998047,-0.0001240,-0.0007438
3555.959825,0,5.996289,0.0001460,0.0008755
3555.960940,0,5.999219,-0.0000820,-0.0004919
3555.962000,0,6.000000,0.0001460,0.0008760
3555.963117,0,5.998633,0.0000620,0.0003719
3555.964174,0,5.999609,-0.0000620,-0.0003720
3555.965232,0,5.998047,-0.0004580,-0.0027471
3555.966348,0,5.999609,-0.0001240,-0.0007440
3555.967405,0,6.002148,-0.0001040,-0.0006242
3555.968463,0,5.997656,0.0001860,0.0011156
3555.969579,0,5.998242,0.0002280,0.0013676
3555.970636,0,5.997461,-0.0002080,-0.0012475
3555.971753,0,6.001953,0.0002280,0.0013684
3555.972812,0,5.998633,0.0001040,0.0006239
3555.973870,0,6.000391,0.0001240,0.0007440
3555.974985,0,5.998438,0.0000400,0.0002399
3555.976043,0,6.001367,-0.0001460,-0.0008762
3555.977101,0,5.997461,-0.0002080,-0.0012475
3555.978216,0,5.996875,0.0000620,0.0003718
3555.979273,0,6.000391,-0.0003960,-0.0023762
3555.980389,0,5.999023,0.0000000,0.0000000
3555.981447,0,6.000391,-0.0000620,-0.0003720
3555.982505,0,5.999023,-0.0001860,-0.0011158
3555.983621,0,6.000391,-0.0001240,-0.0007440
3555.984679,0,5.999805,0.0000000,0.0000000
3555.985794,0,5.997461,-0.0001660,-0.0009956
3555.986852,0,5.997266,-0.0000400,-0.0002399
3555.987910,0,6.001563,-0.0005420,-0.0032528
3555.989025,0,5.999219,0.0001240,0.0007439
3555.990083,0,6.001563,0.0001660,0.0009963
3555.991141,0,5.995898,-0.0001860,-0.0011152
3555.992260,0,5.997852,-0.0000200,-0.0001200
3555.993318,0,6.000391,0.0000820,0.0004920
3555.994434,0,6.000781,-0.0003540,-0.0021243
3555.995492,0,5.997266,-0.0001240,-0.0007437
3555.996549,0,5.998047,-0.0002500,-0.0014995
3555.997665,0,5.999609,0.0002280,0.0013679
3555.998722,0,5.995508,0.0001660,0.0009953
3555.999780,0,5.999023,-0.0000200,-0.0001200
3556.000895,0,6.000977,-0.0003960,-0.0023764
3556.001956,0,6.000781,0.0006040,0.0036245
3556.003071,0,6.000781,0.0002700,0.0016202
3556.004129,0,5.997852,-0.0001860,-0.0011156
3556.005187,0,5.997070,-0.0004160,-0.0024948
3556.006302,0,6.003906,-0.0001240,-0.0007445
3556.007360,0,5.999805,-0.0002500,-0.0015000
3556.008418,0,5.998242,0.0000820,0.0004919
3556.009533,0,5.998438,-0.0001860,-0.0011157
3556.010591,0,5.998828,0.0001240,0.0007439
3556.011707,0,5.995703,0.0001660,0.0009953
3556.012765,0,5.997852,0.0002920,0.0017514
3556.013823,0,5.998242,-0.0001240,-0.0007438
3556.014939,0,6.000586,-0.0001860,-0.0011161
3556.015997,0,5.995508,0.0000820,0.0004916
3556.017112,0,5.993750,-0.0001460,-0.0008751
3556.018170,0,5.999219,-0.0003740,-0.0022437
3556.019228,0,6.000977,0.0002280,0.0013682
3556.020343,0,5.999219,-0.0001040,-0.0006239
3556.021401,0,5.996680,-0.0001460,-0.0008755
3556.022459,0,5.998828,0.0002700,0.0016197
3556.023574,0,6.000586,0.0001040,0.0006241
3556.024632,0,6.000000,-0.0001040,-0.0006240
3556.025747,0,6.000195,-0.0004580,-0.0027481
3556.026805,0,5.996875,-0.0000400,-0.0002399
3556.027863,0,5.998633,0.0002080,0.0012477
3556.028978,0,6.000000,0.0001460,0.0008760
3556.030036,0,5.998828,-0.0001240,-0.0007439
3556.031094,0,5.996680,-0.0004780,-0.0028664
3556.032211,0,5.996484,-0.0001240,-0.0007436
3556.033270,0,5.999023,0.0000400,0.0002400
3556.034385,0,5.997461,0.0000000,0.0000000
3556.035443,0,5.999023,0.0002700,0.0016197
3556.036501,0,5.999023,0.0002080,0.0012478
3556.037616,0,5.997266,0.0000620,0.0003718
3556.038674,0,5.996680,-0.0001240,-0.0007436
3556.039789,0,5.997070,0.0001460,0.0008756
3556.040847,0,5.998047,-0.0003540,-0.0021233
3556.041906,0,5.998047,-0.0001240,-0.0007438
3556.043022,0,5.998242,0.0003320,0.0019914
3556.044079,0,6.000781,-0.0002920,-0.0017522
3556.045137,0,5.999609,-0.0000620,-0.0003720
3556.046253,0,6.000781,-0.0004160,-0.0024963
3556.047310,0,5.996875,-0.0001860,-0.0011154
3556.048426,0,5.997461,0.0002080,0.0012475
3556.049484,0,5.996094,0.0000400,0.0002398
3556.050541,0,5.996680,-0.0002080,-0.0012473
3556.051657,0,5.997461,-0.0000620,-0.0003718
3556.052715,0,5.998633,0.0001460,0.0008758
3556.053773,0,5.997461,-0.0001660,-0.0009956
3556.054888,0,6.000781,-0.0000820,-0.0004921
3556.055946,0,5.999609,0.0003120,0.0018719
3556.057061,0,5.997461,0.0001040,0.0006237
3556.058119,0,5.998047,-0.0000620,-0.0003719
3556.059177,0,5.998047,0.0000200,0.0001200
3556.060292,0,5.998047,-0.0000620,-0.0003719
3556.061350,0,5.996875,-0.0001660,-0.0009955
3556.062469,0,5.998047,0.0000000,0.0000000
3556.063527,0,5.998242,-0.0000400,-0.0002399
3556.064585,0,6.000781,0.0002500,0.0015002
3556.065700,0,5.997461,0.0004580,0.0027468
3556.066758,0,6.001367,0.0000820,0.0004921
3556.067816,0,5.997461,0.0002700,0.0016193
3556.068931,0,5.997070,-0.0000820,-0.0004918
3556.069989,0,5.995313,-0.0000620,-0.0003717
3556.071104,0,5.999023,-0.0000620,-0.0003719
3556.072164,0,5.998242,-0.0001860,-0.0011157
3556.073222,0,5.997852,-0.0001040,-0.0006238
3556.074337,0,5.995508,-0.0002280,-0.0013670
3556.075395,0,5.998828,-0.0000820,-0.0004919
3556.076452,0,6.000977,0.0003120,0.0018723
3556.077568,0,5.997852,-0.0002920,-0.0017514
3556.078625,0,5.996875,-0.0002500,-0.0014992
3556.079741,0,5.997461,0.0001240,0.0007437
3556.080799,0,5.996094,0.0001860,0.0011153
3556.081856,0,5.995703,-0.0002080,-0.0012471
3556.082973,0,5.999023,-0.0001660,-0.0009958
3556.084031,0,6.000977,-0.0001860,-0.0011162
3556.085146,0,5.998828,0.0001860,0.0011158
3556.086204,0,5.997656,-0.0002080,-0.0012475
3556.087262,0,5.999023,-0.0001040,-0.0006239
